player,team,league,season,position_group,cluster,archetype,pca_x,pca_y,goals_p90,assists_p90,xG_p90,xA_p90,shots_p90,key_passes_p90,xGChain_p90,xGBuildup_p90,shot_conversion,finishing_over_xG,creation_over_xA,discipline_p90,involvement_index
Francesco Caputo,Sassuolo,Serie A,1920,FWD,5,Clinical Poacher,4.299377851600621,-3.0870369285193155,0.6428571426384839,0.214285714212828,0.4382162216548601,0.1688882692769783,2.2346938767909204,1.6224489790399834,0.6283551374479814,0.14666726152004497,0.28767122893601055,0.2046409209836238,0.045397444935849685,0.09183673466264057,0.3875111994840132
Duván Zapata,Atalanta,Serie A,1920,FWD,3,Elite Complete Forward,7.133782896048438,-2.4464493222087182,0.7914020513964816,0.2638006837988272,0.696133451044263,0.25341891618936585,3.91304347634927,1.6707376640592388,0.9658783212095267,0.21769718578962002,0.20224718873879563,0.09526860035221851,0.010381767609461356,0.043966780633137865,0.5917877534995734
Luis Muriel,Atalanta,Serie A,1920,FWD,5,Clinical Poacher,10.759402604805214,-5.253906480730071,1.3224489785122864,0.07346938769512702,0.96750204050811,0.3454203959851755,5.657142852524781,2.6448979570245728,1.1699910254683206,0.4185974978902923,0.2337662307303087,0.3549469380041764,-0.2719510082900485,0.07346938769512702,0.7942942616793065
João Pedro,Cagliari,Serie A,1920,FWD,5,Clinical Poacher,2.49668561110905,-2.561048120604106,0.5110410093025107,0.11356466873389127,0.3857673124870836,0.09773965596372775,2.470031544962135,0.9652996842380759,0.4990125423168574,0.18835885990756285,0.20689654934601667,0.1252736968154271,0.01582501277016353,0.17034700310083692,0.3436857011122101
Edin Dzeko,Roma,Serie A,1920,FWD,3,Elite Complete Forward,5.671826787711284,-0.2593728501749483,0.5040252010836453,0.22051102547409485,0.6662696404387796,0.1896581706625687,3.843192158262796,1.701085053657303,0.9387137350236301,0.25603826158240306,0.13114753990862674,-0.16224443935513422,0.030852854811526137,0.12600630027091134,0.5973759983030166
Andrea Belotti,Torino,Serie A,1920,FWD,5,Clinical Poacher,2.5748568470981366,-2.104937041930769,0.44850498323969934,0.11960132886391983,0.5031724538548032,0.15010142167282295,3.109634550461916,1.2558139530711583,0.4631833152612395,0.09454755196022345,0.14423076784393493,-0.05466747061510391,-0.030500092808903118,0.11960132886391983,0.27886543361073146
Josip Ilicic,Atalanta,Serie A,1920,FWD,3,Elite Complete Forward,9.787183202238436,-0.5603101180021982,0.8026159329354244,0.2675386443118082,0.5512556761291117,0.37962506195899093,4.334126037851292,2.8359096297051662,1.2591662257511005,0.5684167912502687,0.18518518289894836,0.2513602568063127,-0.11208641764718275,0.1605231865870849,0.9137915085006846
Domenico Berardi,Sassuolo,Serie A,1920,FWD,3,Elite Complete Forward,5.458094232178166,-0.8141698986629297,0.49980166580729807,0.35700118986235574,0.3660569245664925,0.2810680705239039,4.2483141593620335,2.106307020187899,0.6553553757922053,0.22999066778692112,0.11764705783489868,0.13374474124080554,0.07593311933845182,0.2856009518898846,0.4426730217895632
Lautaro Martínez,Inter,Serie A,1920,FWD,5,Clinical Poacher,3.710039483729771,-1.7602871025617817,0.5066344991931506,0.10856453554138942,0.5689039299127283,0.11372714699925156,4.523522314224559,1.1218335339276906,0.6896982283509487,0.19626410643175166,0.111999999104,-0.06226943071957769,-0.005162611457862135,0.3618817851379647,0.4429811673913502
Marco Mancosu,Lecce,Serie A,1920,FWD,5,Clinical Poacher,2.4758818281349586,-2.653729829152767,0.5130293157520239,0.07328990225028913,0.5687464969889887,0.12352268401045277,3.1148208456372877,1.172638436004626,0.407550328924753,0.12224507979175744,0.16470588041522494,-0.055717181236964786,-0.050232781760163644,0.10993485337543368,0.2648977043582552
Giovanni Simeone,Cagliari,Serie A,1920,FWD,5,Clinical Poacher,1.4506810035898354,-2.001930725130551,0.3659776345760835,0.09149440864402088,0.3744764603517589,0.09149334833753058,2.6228397144619318,0.5489664518641253,0.49735178469585656,0.0827475058872214,0.1395348820984316,-0.0084988257756754,1.0603064903025317e-06,0.1219925448586945,0.290049645291539
Andrea Petagna,SPAL 2013,Serie A,1920,FWD,5,Clinical Poacher,1.4242260138539815,-1.8770456891098863,0.3554970374076705,0.029624753117305877,0.39837626117479863,0.09145485216450076,3.2587228429036466,1.0664911122230116,0.38843588765684856,0.1445514490012441,0.10909090809917356,-0.042879223767128105,-0.061830099047194886,0.1481237655865294,0.2664936683290463
Andreas Cornelius,Parma Calcio 1913,Serie A,1920,FWD,5,Clinical Poacher,4.188269399393973,-3.923286336619065,0.7287449387795243,0.18218623469488107,0.457224451179569,0.09825802065950913,2.79352226532151,1.2753036428641675,0.6446579371108954,0.11856201700105515,0.2608695595463139,0.2715204875999553,0.08392821403537194,0.06072874489829369,0.38160997705597527
Gianluca Lapadula,Lecce,Serie A,1920,FWD,5,Clinical Poacher,1.746578779027782,-3.3731982413357473,0.5475663713785583,0.0,0.48950018059066863,0.06166340715438819,2.986725662064864,1.1449115037915312,0.46148966417046206,0.10484975132550263,0.18333333027777785,0.058066190787889715,-0.06166340715438819,0.497787610344144,0.28316970774798234
Fabio Quagliarella,Sampdoria,Serie A,1920,FWD,5,Clinical Poacher,2.80954145625205,-1.969260975548451,0.43006081649432637,0.11728931358936173,0.4963115083938464,0.14716929481076657,3.909643786312058,1.4465682009354615,0.45113100283330215,0.09951512100420455,0.10999999890000002,-0.06625069189952004,-0.02987998122140484,0.07819287572624116,0.27532306191875333
Paulo Dybala,Juventus,Serie A,1920,FWD,3,Elite Complete Forward,6.225733922586151,0.3079794649695679,0.4526748969123572,0.24691358013401302,0.3831416848107552,0.2959350395529695,4.115226335566883,2.83950617154115,0.8196127572308306,0.39353461760985226,0.10999999890000002,0.06953321210160196,-0.0490214594189565,0.2057613167783442,0.6065736874203415
Manolo Gabbiadini,Sampdoria,Serie A,1920,FWD,5,Clinical Poacher,2.8903434403407933,-2.7608509485104804,0.48458149756016566,0.044052863414560516,0.346381980017759,0.15597674368511955,3.7885462536522043,1.7180616731678602,0.49688298017541294,0.12826232331791682,0.12790697525689565,0.13819951754240667,-0.11192388027055902,0.08810572682912103,0.3125726517466649
Arkadiusz Milik,Napoli,Serie A,1920,FWD,5,Clinical Poacher,3.4130232839236636,-2.4959231533754953,0.5644241729963374,0.0,0.5672736119689706,0.09097376275620593,3.4891676148864494,1.0775370575384624,0.7591928625048313,0.2003343198516876,0.16176470350346026,-0.0028494389726332336,-0.09097376275620593,0.25655644227106245,0.47976359117825945
Ante Rebic,AC Milan,Serie A,1920,FWD,5,Clinical Poacher,5.7067766313386175,-2.5706602518314963,0.6986591385330563,0.19054340141810627,0.47591197525197304,0.24262166340803645,2.667607619853488,2.0324629484598002,0.876064888788139,0.23379149014586909,0.2619047556689344,0.22274716328108324,-0.05207826198993018,0.3175723356968438,0.5549281894670041
Jeremie Boga,Sassuolo,Serie A,1920,FWD,5,Clinical Poacher,1.5805549590412584,-2.398577599766386,0.3903785487419643,0.07097791795308442,0.16209270562960232,0.11443423549318803,2.022870661662906,1.2066246052024352,0.392880939359299,0.18506776431346444,0.1929824527546938,0.228285843112362,-0.04345631754010361,0.0,0.28897435183638176
Federico Chiesa,Fiorentina,Serie A,1920,DEF,5,Clinical Poacher,3.6430171699688905,-0.23154709173102325,0.3373313342063976,0.20239880052383855,0.4166334740738808,0.18786573071095622,3.744377809691013,1.6191904041907084,0.6582877644128161,0.20274801806779263,0.09009008927846766,-0.07930213986748319,0.014533069812882327,0.2361319339444783,0.4305178912403044
Zlatan Ibrahimovic,AC Milan,Serie A,1920,FWD,3,Elite Complete Forward,7.2854071826321105,-0.5134672438398047,0.6564551417531327,0.32822757087656634,0.7495071325910498,0.25139266050362225,4.332603935570676,1.7067833685581448,0.9321500555104107,0.33967123690598655,0.15151514921946743,-0.09305199083791715,0.0768349103729441,0.06564551417531327,0.6359106462081987
Kevin Lasagna,Udinese,Serie A,1920,FWD,5,Clinical Poacher,1.2352953553718413,-2.136504079322614,0.34910783539600165,0.034910783539600164,0.37103863284223026,0.07941164960497044,2.7230411160888126,0.8029480214108038,0.4693931459360337,0.0693165264282306,0.12820512656147273,-0.02193079744622861,-0.04450086606537027,0.034910783539600164,0.26935483618213213
Dejan Kulusevski,Parma Calcio 1913,Serie A,1920,FWD,3,Elite Complete Forward,3.6657345683970832,0.006956459560195949,0.30467163158271104,0.24373730526616882,0.22140761536031692,0.2569807646241441,1.8889641158128083,2.345971563186875,0.6125160379023528,0.2322612156476748,0.16129031997918838,0.08326401622239413,-0.013243459357975274,0.0914014894748133,0.42238862677501376
Hakan Calhanoglu,AC Milan,Serie A,1920,FWD,3,Elite Complete Forward,4.342194012988684,0.6646064907705788,0.2946526008386131,0.2946526008386131,0.2514891127051812,0.2622905593372097,3.306656964966658,2.2590032730960337,0.6500204346224512,0.2866963894381752,0.08910891000882268,0.043163488133431904,0.03236204150140343,0.19643506722574205,0.4683584120303132
Henrikh Mkhitaryan,Roma,Serie A,1920,MID,3,Elite Complete Forward,5.0040378296448305,-0.8140301770516126,0.5266579970567893,0.29258777614266074,0.36213414941625016,0.19098194948513517,2.516254874826882,1.5799739911703679,0.7943911365698592,0.3254306254674531,0.20930232071389954,0.16452384764053912,0.10160582665752557,0.23407022091412857,0.5599108810186562
Goran Pandev,Genoa,Serie A,1920,FWD,5,Clinical Poacher,3.039627241443503,-1.9149396761600261,0.48416019098376556,0.05379557677597395,0.3479274467462221,0.12397796352422297,1.9904363407110361,1.1835026890714269,0.7266096542524284,0.29074648842071543,0.24324323666910172,0.13623274423754345,-0.07018238674824902,0.32277346065584367,0.508678071336572
Mario Pasalic,Atalanta,Serie A,1920,FWD,3,Elite Complete Forward,4.010980387790346,0.9088414821380952,0.3315595577848713,0.1841997543249285,0.3689349759148444,0.16760818789875565,2.1367171501691704,1.5472779363293994,0.801607694902011,0.4381406514945994,0.15517241111771707,-0.03737541812997314,0.01659156642617285,0.22103970518991417,0.6198741731983052
Dries Mertens,Napoli,Serie A,1920,FWD,3,Elite Complete Forward,6.136542586821272,-0.3104495300495288,0.47985781962093726,0.3732227485940623,0.34413226867470403,0.3154328150154454,3.9988151635078104,2.825829382212186,0.7619547335247016,0.22343735235981899,0.11999999840000003,0.13572555094623323,0.05778993357861689,0.2665876775671874,0.49269604294226027
Joaquín Correa,Lazio,Serie A,1920,FWD,5,Clinical Poacher,3.1526893764374866,-1.4108652119024705,0.4035874437450984,0.08968609861002187,0.4293813712994013,0.14175871488645542,3.497757845790853,1.4798206270653609,0.6065369751873928,0.17730900624727775,0.11538461390532546,-0.025793927554302876,-0.052072616276433545,0.0,0.3919229907173353
Felipe Caicedo,Lazio,Serie A,1920,FWD,5,Clinical Poacher,3.288139349481069,-2.97234432680748,0.5676243864277334,0.1261387525394963,0.40294730506360843,0.1784150234133336,1.8920812880924445,1.4505956542042076,0.6387879481969265,0.15320163295580203,0.2999999900000003,0.16467708136412496,-0.052276270873837294,0.44148563388823703,0.3959947905763643
Robin Gosens,Atalanta,Serie A,1920,DEF,3,Elite Complete Forward,3.0724162394859613,0.3410738741320564,0.30705079594122414,0.23881728573206323,0.21914589644728652,0.12355192792045391,1.774071265438184,1.330553449078638,0.6224452876163398,0.3745330559961962,0.17307691974852077,0.08790489949393762,0.11526535781160932,0.10235026531374139,0.49848917180626795
Musa Barrow,"Atalanta,Bologna",Serie A,1920,DEF,5,Clinical Poacher,5.119310825398996,-1.6957618772816685,0.5297580114259267,0.23544800507818964,0.4444160667905367,0.24664625511779756,4.473512096485603,2.2367560482428015,0.6186242268545362,0.16808613124862,0.11842105107340722,0.08534194463539002,-0.011198250039607921,0.05886200126954741,0.39335517905157813
Gonzalo Higuaín,Juventus,Serie A,1920,FWD,5,Clinical Poacher,4.36343567405688,-0.4708960065048772,0.385852089825374,0.192926044912687,0.4865228323431612,0.23753557272606193,3.6173633421128812,1.8327974266705265,0.7380714067090751,0.172169113205863,0.10666666524444447,-0.10067074251778718,-0.04460952781337493,0.0964630224563435,0.4551202599574691
Lorenzo Insigne,Napoli,Serie A,1920,FWD,3,Elite Complete Forward,4.770483526927414,1.458782149985061,0.2524544178637958,0.18934081339784686,0.4109778900778098,0.2419976737261916,3.786816267956937,2.6823281898028304,0.7071599769336442,0.376268092575537,0.06666666611111112,-0.15852347221401403,-0.05265686032834474,0.031556802232974475,0.5417140347545906
Stefano Okaka,Udinese,Serie A,1920,FWD,1,Volume Forward,1.1372313574084367,-1.009436552582669,0.2956878848888346,0.07392197122220864,0.3045561990197654,0.07054890833146729,2.1067761798329463,0.924024640277608,0.5100982302743545,0.1950525754693857,0.14035087473068641,-0.00886831413093081,0.003373062890741352,0.36960985611104324,0.3525754028718701
Domenico Criscito,Genoa,Serie A,1920,DEF,2,Efficient Impact Player,0.46429345868092864,-2.466245710298164,0.35139092222967744,0.0,0.34732798177918883,0.05914731687361676,1.0541727666890324,0.9663250361316129,0.26603085933139153,0.2326471072823894,0.333333319444445,0.004062940450488606,-0.05914731687361676,0.30746705695096777,0.24933898330689047
Riccardo Orsolini,Bologna,Serie A,1920,FWD,1,Volume Forward,3.6084521249243258,0.27909132346448723,0.26490066215419406,0.19867549661564554,0.3152727275321597,0.29073741001833675,3.013245032003957,1.8211920523100842,0.6246171082656173,0.23230239126721897,0.08791208694602103,-0.050372065377965625,-0.09206191340269121,0.09933774830782277,0.42845974976641815
Ruslan Malinovskiy,Atalanta,Serie A,1920,FWD,3,Elite Complete Forward,6.321366406301223,0.25338710469135567,0.47999999967999996,0.17999999987999998,0.25408644167531075,0.2807252257308448,4.73999999684,2.7599999981599996,0.8391330862411531,0.5637354613062576,0.10126582150296429,0.2259135580046892,-0.10072522585084481,0.41999999971999996,0.7014342737737054
Samuel Di Carmine,Verona,Serie A,1920,FWD,5,Clinical Poacher,1.5448858064285833,-3.707664061670772,0.5458680814663623,0.0,0.44379617366691065,0.06783602762572057,2.115238815682154,0.40940106109977176,0.45769914595549277,0.1386213968526702,0.2580645078043707,0.10207190779945169,-0.06783602762572057,0.20470053054988588,0.29816027140408147
Aleksandar Kolarov,Roma,Serie A,1920,DEF,4,Deep-Lying Playmaker,2.814915101862153,1.0915966190496285,0.23093841633763254,0.13196480933579002,0.22098833970993037,0.15030896777916894,2.37536656804422,1.8475073307010603,0.5676733447435669,0.4618687164243502,0.09722222087191361,0.00995007662770217,-0.018344158443378916,0.19794721400368503,0.5147710305839586
Gastón Ramírez,Sampdoria,Serie A,1920,FWD,5,Clinical Poacher,2.4239321499720834,-2.131894745710726,0.4455445541403503,0.1272984440401001,0.3785903475242658,0.1814693216955982,2.5459688808020022,2.100424326661652,0.3491292963934177,0.13128469739562038,0.17499999562500013,0.06695420661608453,-0.054170877655498106,0.3182461101002503,0.24020699689451905
Rodrigo de Paul,Udinese,Serie A,1920,MID,1,Volume Forward,3.3490073784892056,0.4849062722813682,0.22253620620892398,0.19074531960764912,0.17172297603477163,0.31089573799424847,2.7022253611083626,2.4478982682981636,0.5726559608612564,0.25257731569053776,0.08235294020761247,0.050813230174152346,-0.12015041838659934,0.22253620620892398,0.41261663827589706
Erick Pulgar,Fiorentina,Serie A,1920,MID,1,Volume Forward,2.1370076401714897,0.4096051540212243,0.2145776566026643,0.18392370565942656,0.22494708435886066,0.17189874391342558,0.9809264301836083,2.544277928288734,0.3824853725958841,0.31578562113331066,0.21874999316406274,-0.010369427756196342,0.012024961746000984,0.2758855584891398,0.3491354968645974
Alejandro Gomez,Atalanta,Serie A,1920,FWD,3,Elite Complete Forward,6.496583451615342,3.5083982252572916,0.2188259811674797,0.5001736712399536,0.2637592910255491,0.31284751249696674,2.9697811729872243,3.157346299702207,0.8188625473108414,0.48181593308221204,0.07368420975069254,-0.044933309858069426,0.18732615874298686,0.0625217089049942,0.6503392401965267
Rodrigo Palacio,Bologna,Serie A,1920,FWD,1,Volume Forward,2.5378677126259577,0.05306676281430478,0.24920886066091424,0.1068037974261061,0.3106818214536356,0.17906979418163904,2.136075948522122,1.886867087861208,0.6386244517385149,0.2163558918237427,0.11666666472222226,-0.061472960792721354,-0.07226599675553294,0.1780063290435102,0.4274901717811288
Sergej Milinkovic-Savic,Lazio,Serie A,1920,MID,1,Volume Forward,1.6011846759197512,0.030606528102794604,0.20737327182114113,0.11849901246922351,0.15749966016666042,0.13691096401474592,2.577353521205611,1.3923633965133762,0.47286230212158065,0.27992982384832377,0.0804597691901176,0.049873611654480704,-0.018411951545522415,0.2666227780557529,0.3763960629849522
Simone Zaza,Torino,Serie A,1920,FWD,5,Clinical Poacher,1.1179779136101278,-2.3669682745122542,0.38579301874721794,0.05511328839245971,0.33426872681059944,0.09368057905640512,2.7005511312305255,0.6613594607095165,0.47055768307320234,0.08803069204021179,0.14285713994169102,0.051524291936618505,-0.03856729066394541,0.38579301874721794,0.27929418755670704
Gervinho,Parma Calcio 1913,Serie A,1920,FWD,1,Volume Forward,1.755703545092762,-0.6469530825040567,0.2751091701855418,0.1572052401060239,0.3649680827691916,0.10959990035560241,2.240174671510841,0.9432314406361435,0.5446467067636346,0.12096941314528264,0.12280701538935061,-0.08985891258364981,0.0476053397504215,0.11790393007951794,0.3328080599544586
Matteo Pessina,Verona,Serie A,1920,FWD,2,Efficient Impact Player,0.29212937409234224,-1.508235009223844,0.2525050099188357,0.0,0.19320989914990322,0.06348052398110854,1.0821643282235813,0.7935871740306264,0.42579941966027857,0.2294668357325146,0.2333333255555558,0.05929511076893246,-0.06348052398110854,0.2525050099188357,0.3276331276963966
Alfredo Donnarumma,Brescia,Serie A,1920,FWD,5,Clinical Poacher,1.1395015747353008,-2.1745446605425176,0.3719008262267409,0.10625737892192598,0.37540709467736133,0.07408890620320839,2.2314049573604455,0.7438016524534818,0.3610596620823629,0.08405838547086611,0.1666666626984128,-0.003506268450620409,0.03216847271871759,0.05312868946096299,0.22255902377661452
Ernesto Torregrossa,Brescia,Serie A,1920,FWD,5,Clinical Poacher,2.3345884914753694,-0.6525263210491861,0.339074273229777,0.14531754566990443,0.3936959625046713,0.13437256144608256,3.1001076409579613,1.0172228196893311,0.5368323382950492,0.2341043524310933,0.10937499829101566,-0.0546216892748943,0.010944984223821869,0.38751345511974516,0.38546834536307123
Jordan Veretout,Roma,Serie A,1920,MID,4,Deep-Lying Playmaker,1.3302728651845361,0.09126122921775633,0.20470053062748278,0.0,0.16167478129872206,0.1194975676777908,0.9893858980328334,1.3987869592877988,0.5009817129038003,0.4442559808949439,0.20689654458977433,0.043025749328760715,-0.1194975676777908,0.20470053062748278,0.4726188468993721
Juraj Kucka,Parma Calcio 1913,Serie A,1920,FWD,1,Volume Forward,1.091000061286489,-1.0628410226270266,0.2786377707540569,0.13931888537702844,0.21736423240213673,0.12567686390613014,2.229102166032455,0.8823529407211801,0.39727842321032414,0.17530322175411922,0.1249999973958334,0.06127353835192015,0.013642021470898297,0.32507739921306633,0.2862908224822217
Luis Alberto,Lazio,Serie A,1920,FWD,3,Elite Complete Forward,4.793189390146571,2.406120009241673,0.17246885973412046,0.4311721493353012,0.20195481373749505,0.3113936016984064,2.8457361856129877,3.046949855302795,0.6119261299816344,0.31208608482275146,0.060606059993878185,-0.029485954003374587,0.11977854763689477,0.14372404977843373,0.46200610740219294
Radja Nainggolan,Cagliari,Serie A,1920,FWD,3,Elite Complete Forward,3.366543424228418,0.33107055552008335,0.25592417049482263,0.2985781989106264,0.11619919513128524,0.2653765269926154,2.7725118470272454,2.090047392374385,0.5197164760381507,0.24897335192209227,0.09230769088757398,0.1397249753635374,0.033201671918011044,0.2132701420790189,0.3843449139801215
Antonio Sanabria,Genoa,Serie A,1920,FWD,5,Clinical Poacher,1.473599486941229,-2.289979822423207,0.38406827853195713,0.12802275951065237,0.31208604211537483,0.11788880250710654,2.6244665699683734,0.9601706963298927,0.4009802874033628,0.05861727053642676,0.14634145984533026,0.0719822364165823,0.01013395700354583,0.19203413926597857,0.22979877896989476
Theo Hernández,AC Milan,Serie A,1920,DEF,4,Deep-Lying Playmaker,1.9109272553409524,0.9103031195298513,0.19047619040900313,0.09523809520450156,0.18292806852838306,0.15525070743865282,1.5873015867416926,1.333333332863022,0.591453129719638,0.4179862241249837,0.11999999760000006,0.007548121880620068,-0.06001261223415126,0.31746031734833857,0.5047196769223109
Alex Berenguer,Torino,Serie A,1920,FWD,5,Clinical Poacher,1.752631228636693,-1.0912772691544044,0.2931596089613683,0.09771986965378943,0.16976958063257727,0.17000667068141423,1.9543973930757885,1.710097718941315,0.43996246107282305,0.20803936145195545,0.1499999962500001,0.12339002832879101,-0.0722868010276248,0.19543973930757885,0.3240009112623893
Nicolo Zaniolo,Roma,Serie A,1920,FWD,5,Clinical Poacher,3.1270150189569064,-1.0624734562450684,0.36168787651594914,0.12056262550531638,0.2685277002991903,0.2994260351068743,2.833221699374935,1.4467515060637965,0.6726427843601819,0.20190737049475446,0.12765957175192402,0.09316017621675882,-0.17886340960155794,0.4822505020212655,0.4372750774274682
Dusan Vlahovic,Fiorentina,Serie A,1920,FWD,5,Clinical Poacher,1.0742699887750036,-2.411717441683363,0.36759700451491006,0.0,0.4468610933415602,0.061718911610732535,3.9823008822448593,0.6126616741915168,0.45507891690146934,0.0601213491683728,0.09230769088757398,-0.07926408882665015,-0.061718911610732535,0.36759700451491006,0.2576001330349211
Christian Kouamé,"Fiorentina,Genoa",Serie A,1920,FWD,5,Clinical Poacher,1.9275846616621366,-2.630419762255193,0.4466501237000412,0.2233250618500206,0.2234710006288662,0.09323240820898704,2.3821339930668866,1.414392058383464,0.3063722930523793,0.07296574949988154,0.1874999941406252,0.223179123071175,0.13009265364103356,0.0744416872833402,0.18966902127613042
Rafael Leão,AC Milan,Serie A,1920,FWD,5,Clinical Poacher,3.4954022328608048,-1.1264172029418553,0.3973509930850986,0.0662251655141831,0.35590108840238666,0.18327836612235804,2.9801324481382396,2.0529801309396762,0.6353858382459331,0.2429808332147586,0.13333333037037046,0.041449904682711924,-0.11705320060817494,0.0,0.43918333573034585
Gianluca Caprari,"Parma Calcio 1913,Sampdoria",Serie A,1920,FWD,5,Clinical Poacher,1.8594883314424222,-1.8134648198507017,0.36525973996326316,0.0,0.2654727945117476,0.15427223370019788,2.8490259717134525,1.7532467518236632,0.48599134150046647,0.19288829484924824,0.12820512491781733,0.09978694545151556,-0.15427223370019788,0.36525973996326316,0.33943981817485736
Filip Djuricic,Sassuolo,Serie A,1920,MID,3,Elite Complete Forward,3.2713207416467536,0.3802955949124656,0.2720677144667063,0.2720677144667063,0.18282307921345453,0.23569245733026065,2.2853688015203333,2.067714629946968,0.592962956753821,0.25208796456107224,0.119047616213152,0.08924463525325177,0.036375257136445655,0.32648125736004757,0.42252546065744667
Antonio Candreva,Inter,Serie A,1920,DEF,3,Elite Complete Forward,3.141804919613189,0.9396480335715242,0.22354694474736864,0.31296572264631606,0.11595596364822519,0.2419966271252423,1.8777943358778963,2.101341280625265,0.5233238440255349,0.3058437411937555,0.119047616213152,0.10759098109914345,0.07096909552107375,0.22354694474736864,0.4145837926096452
Roberto Soriano,Bologna,Serie A,1920,MID,1,Volume Forward,2.280812652655469,0.886329616167723,0.1803607213705969,0.1803607213705969,0.1675217372621456,0.1997283227232359,1.334669338142417,1.9478957908024466,0.5817667009862624,0.30032726938189613,0.1351351314828343,0.012838984108451301,-0.019367601352639013,0.28857715419295504,0.44104698518407925
Mario Balotelli,Brescia,Serie A,1920,FWD,5,Clinical Poacher,1.138369770953461,-1.5678285244002292,0.3175723356968438,0.0,0.4626866334698261,0.028388509184762288,4.573041634034551,0.5716302042543189,0.4649263069212323,0.16650419778302775,0.06944444347993829,-0.1451142977729823,-0.028388509184762288,0.5081157371149501,0.31571525235213005
Marco Faraoni,Verona,Serie A,1920,DEF,1,Volume Forward,-0.3028424713415938,-0.6884936640358379,0.13914656767497013,0.08348794060498209,0.12420940759391648,0.10567979631590908,1.1410018549347551,0.946196660189797,0.29537296843962263,0.12491032584459148,0.12195121653777521,0.014937160081053655,-0.022191855710926994,0.13914656767497013,0.21014164714210706
Andrea Pinamonti,Genoa,Serie A,1920,FWD,1,Volume Forward,-0.11853872218295541,-1.0164176509155447,0.19991115051092354,0.039982230102184706,0.27568389310512137,0.023873901403582143,2.0790759653136046,0.5997334515327706,0.32319374775669296,0.13387443364398577,0.09615384430473377,-0.07577274259419783,0.016108328698602563,0.039982230102184706,0.22853409070033937
Nikola Milenkovic,Fiorentina,Serie A,1920,DEF,2,Efficient Impact Player,-1.5957983883467877,-1.3194490966517796,0.1381639545169899,0.0,0.06060894375815143,0.0059723338402146746,0.8013509361985414,0.22106232722718383,0.20390284117049914,0.1942694271607856,0.17241378715814526,0.07755501075883847,-0.0059723338402146746,0.24869511813058182,0.19908613416564236
Alexis Sánchez,Inter,Serie A,1920,FWD,3,Elite Complete Forward,7.937406892950244,3.2164268886209983,0.3973509929389062,0.7947019858778124,0.4800174819767964,0.3207067355353662,2.185430461163984,3.278145691745976,0.8852442101185597,0.3453537460231311,0.18181817355371938,-0.0826664890378902,0.47399525034244616,0.3973509929389062,0.6152989780708454
Ashley Young,Inter,Serie A,1920,DEF,3,Elite Complete Forward,3.3838411251670704,-0.4939842458461954,0.3048264180314763,0.3048264180314763,0.07762896932971174,0.2901163329117892,1.1430990676180361,1.6003386946652507,0.5414757783892921,0.28251479536497764,0.2666666488888901,0.22719744870176456,0.014710085119687133,0.07620660450786908,0.4119952868771348
Karol Linetty,Sampdoria,Serie A,1920,MID,1,Volume Forward,0.6148220457621884,-0.25792708051139146,0.17742730400323936,0.13307047800242952,0.07953803572957809,0.10026540290148478,1.419418432025915,1.1976343020218656,0.36797153205087707,0.2337818236823177,0.12499999609375013,0.09788926827366128,0.03280507510094474,0.17742730400323936,0.3008766778665974
Kostas Manolas,Napoli,Serie A,1920,DEF,2,Efficient Impact Player,-0.7759981535258591,-1.1414806667145287,0.16498625107012546,0.0,0.09251243917182099,0.00198549896090591,0.7011915670480332,0.08249312553506273,0.3023064480844367,0.2997713573747024,0.23529410380622917,0.07247381189830447,-0.00198549896090591,0.08249312553506273,0.30103890272956957
José Callejón,Napoli,Serie A,1920,DEF,3,Elite Complete Forward,3.5827904797973225,1.86869495055009,0.16513761460314788,0.2889908255555088,0.2239696926375434,0.25702604064633316,1.7339449533330527,2.600917429999579,0.6167275069160959,0.30465006273055484,0.0952380929705216,-0.058832078034395524,0.03196478490917565,0.08256880730157394,0.46068878482332537
Franck Kessié,AC Milan,Serie A,1920,MID,4,Deep-Lying Playmaker,0.726482516861604,0.8621260227089632,0.12328767119065491,0.030821917797663727,0.1214775186260309,0.07512851855504907,1.2020547941088853,0.9246575339299118,0.5139571206593602,0.41024423525206327,0.10256409993425386,0.0018101525646240096,-0.04430660075738534,0.09246575339299118,0.46210067795571175
Jasmin Kurtic,"Parma Calcio 1913,SPAL 2013",Serie A,1920,FWD,1,Volume Forward,-0.0950695243644723,-0.2684580943993172,0.11688311684516782,0.029220779211291955,0.098382515564985,0.11351630195627956,2.0454545447904366,1.4610389605645977,0.3037447484354841,0.18808285760114127,0.05714285632653063,0.018500601280182827,-0.0842955227449876,0.29220779211291953,0.24591380301831267
Roberto Gagliardini,Inter,Serie A,1920,MID,4,Deep-Lying Playmaker,1.8200021043350372,1.0313071139907513,0.19845644972521695,0.09922822486260847,0.2631475286834728,0.09113304433138004,1.686879822664344,0.9426681361947805,0.6177976026050073,0.4281986420903414,0.11764705536332191,-0.06469107895825585,0.00809518053122843,0.24807056215652118,0.5229981223476743
Cristian Ansaldi,Torino,Serie A,1920,DEF,1,Volume Forward,1.2046975801288575,-0.20772277422547647,0.20350480485952244,0.20350480485952244,0.06650260498977474,0.1887822794145689,1.4754098352315377,1.6789146400910602,0.36222105793218373,0.2142123189434119,0.13793102972651622,0.1370021998697477,0.014722525444953533,0.4578858109339255,0.2882166884377978
